"VECTOR","TARGET"
"chr8:97225878-97226494_24_+","chr8:97225878-97226494"
"chr8:97225878-97226494_6_+","chr8:97225878-97226494"
"chr8:97266014-97266518_20_+","chr8:97266014-97266518"
"chr8:97266014-97266518_19_+","chr8:97266014-97266518"
"chr8:97266014-97266518_17_+","chr8:97266014-97266518"
"chr8:97266014-97266518_18_-","chr8:97266014-97266518"
"chr8:97283736-97283929_6_-","chr8:97283736-97283929"
"chr8:97283736-97283929_2_-","chr8:97283736-97283929"
"chr8:97283736-97283929_5_-","chr8:97283736-97283929"
"chr8:97283736-97283929_1_+","chr8:97283736-97283929"
"chr8:97288536-97288894_14_+","chr8:97288536-97288894"
"chr8:97288536-97288894_5_-","chr8:97288536-97288894"
"chr8:97288536-97288894_17_-","chr8:97288536-97288894"
"chr8:97288536-97288894_6_-","chr8:97288536-97288894"
"chr8:97290798-97291167_6_-","chr8:97290798-97291167"
"chr8:97290798-97291167_19_-","chr8:97290798-97291167"
"chr8:97290798-97291167_28_-","chr8:97290798-97291167"
"chr8:97290798-97291167_8_-","chr8:97290798-97291167"
"chr8:97294436-97294637_6_-","chr8:97294436-97294637"
"chr8:97294436-97294637_1_-","chr8:97294436-97294637"
"chr8:97294436-97294637_3_-","chr8:97294436-97294637"
"chr8:97294436-97294637_10_+","chr8:97294436-97294637"
"chr8:97305918-97306194_12_-","chr8:97305918-97306194"
"chr8:97305918-97306194_4_+","chr8:97305918-97306194"
"chr8:97305918-97306194_8_-","chr8:97305918-97306194"
"chr8:97305918-97306194_14_-","chr8:97305918-97306194"
"chr8:97340143-97340548_31_-","chr8:97340143-97340548"
"chr8:97340143-97340548_24_-","chr8:97340143-97340548"
"chr8:97340143-97340548_9_-","chr8:97340143-97340548"
"chr8:97340143-97340548_8_-","chr8:97340143-97340548"
"chr8:97351445-97352153_50_-","chr8:97351445-97352153"
"chr8:97351445-97352153_49_+","chr8:97351445-97352153"
"chr8:97351445-97352153_31_-","chr8:97351445-97352153"
"chr8:97351445-97352153_51_-","chr8:97351445-97352153"
"chr8:97410654-97411012_4_+","chr8:97410654-97411012"
"chr8:97410654-97411012_18_+","chr8:97410654-97411012"
"chr8:97410654-97411012_19_+","chr8:97410654-97411012"
"chr8:97410654-97411012_11_-","chr8:97410654-97411012"
"chr8:97537980-97538481_21_+","chr8:97537980-97538481"
"chr8:97537980-97538481_20_+","chr8:97537980-97538481"
"chr8:97537980-97538481_8_-","chr8:97537980-97538481"
"chr8:97537980-97538481_14_-","chr8:97537980-97538481"
"chr8:97632859-97634157_30_-","chr8:97632859-97634157"
"chr8:97632859-97634157_23_-","chr8:97632859-97634157"
"chr8:97632859-97634157_35_+","chr8:97632859-97634157"
"chr8:97632859-97634157_36_+","chr8:97632859-97634157"
"chr8:97645282-97645369_8_-","chr8:97645282-97645369"
"chr8:97645282-97645369_2_-","chr8:97645282-97645369"
"chr8:97645282-97645369_1_+","chr8:97645282-97645369"
"chr8:97645282-97645369_9_-","chr8:97645282-97645369"
"chr8:97654453-97654654_4_-","chr8:97654453-97654654"
"chr8:97654453-97654654_12_-","chr8:97654453-97654654"
"chr8:97654453-97654654_9_+","chr8:97654453-97654654"
"chr8:97654453-97654654_13_-","chr8:97654453-97654654"
"chr8:97655490-97659853_166_-","chr8:97655490-97659853"
"chr8:97655490-97659853_99_+","chr8:97655490-97659853"
"chr8:97655490-97659853_133_+","chr8:97655490-97659853"
"chr8:97655490-97659853_239_+","chr8:97655490-97659853"
"chr8:97773290-97773696_7_-","chr8:97773290-97773696"
"chr8:97773290-97773696_23_+","chr8:97773290-97773696"
"chr8:97773290-97773696_21_+","chr8:97773290-97773696"
"chr8:97773290-97773696_8_-","chr8:97773290-97773696"
"chr8:97824726-97825261_10_+","chr8:97824726-97825261"
"chr8:97824726-97825261_23_+","chr8:97824726-97825261"
"chr8:97824726-97825261_12_-","chr8:97824726-97825261"
"chr8:97824726-97825261_19_+","chr8:97824726-97825261"
"chr8:97834697-97835157_24_-","chr8:97834697-97835157"
"chr8:97834697-97835157_29_-","chr8:97834697-97835157"
"chr8:97834697-97835157_3_-","chr8:97834697-97835157"
"chr8:97834697-97835157_7_-","chr8:97834697-97835157"
"chr8:97840197-97840693_31_-","chr8:97840197-97840693"
"chr8:97840197-97840693_39_-","chr8:97840197-97840693"
"chr8:97840197-97840693_36_-","chr8:97840197-97840693"
"chr8:97840197-97840693_30_-","chr8:97840197-97840693"
"chr8:97840841-97841016_3_-","chr8:97840841-97841016"
"chr8:97840841-97841016_1_+","chr8:97840841-97841016"
"chr8:97840841-97841016_9_-","chr8:97840841-97841016"
"chr8:97840841-97841016_2_-","chr8:97840841-97841016"
"chr8:97841414-97841661_13_+","chr8:97841414-97841661"
"chr8:97841414-97841661_7_+","chr8:97841414-97841661"
"chr8:97841414-97841661_9_-","chr8:97841414-97841661"
"chr8:97841414-97841661_6_-","chr8:97841414-97841661"
"chr8:97842054-97842529_7_-","chr8:97842054-97842529"
"chr8:97842054-97842529_6_-","chr8:97842054-97842529"
"chr8:97842054-97842529_8_-","chr8:97842054-97842529"
"chr8:97842054-97842529_12_+","chr8:97842054-97842529"
"chr8:97890719-97891233_8_+","chr8:97890719-97891233"
"chr8:97890719-97891233_27_+","chr8:97890719-97891233"
"chr8:97890719-97891233_18_+","chr8:97890719-97891233"
"chr8:97890719-97891233_9_+","chr8:97890719-97891233"
"chr8:97906061-97906799_16_+","chr8:97906061-97906799"
"chr8:97906061-97906799_27_-","chr8:97906061-97906799"
"chr8:97906061-97906799_28_+","chr8:97906061-97906799"
"chr8:97906061-97906799_21_-","chr8:97906061-97906799"
"chr8:97961550-97962388_16_-","chr8:97961550-97962388"
"chr8:97961550-97962388_9_-","chr8:97961550-97962388"
"chr8:97961550-97962388_12_-","chr8:97961550-97962388"
"chr8:97961550-97962388_27_-","chr8:97961550-97962388"
"chr8:98001154-98001607_8_+","chr8:98001154-98001607"
"chr8:98001154-98001607_9_-","chr8:98001154-98001607"
"chr8:98001154-98001607_14_-","chr8:98001154-98001607"
"chr8:98001154-98001607_10_+","chr8:98001154-98001607"
"chr8:98058184-98058886_19_-","chr8:98058184-98058886"
"chr8:98058184-98058886_7_+","chr8:98058184-98058886"
"chr8:98058184-98058886_3_+","chr8:98058184-98058886"
"chr8:98058184-98058886_18_-","chr8:98058184-98058886"
"chr8:98065686-98066430_40_+","chr8:98065686-98066430"
"chr8:98065686-98066430_2_+","chr8:98065686-98066430"
"chr8:98065686-98066430_19_+","chr8:98065686-98066430"
"chr8:98065686-98066430_63_+","chr8:98065686-98066430"
"chr8:98219888-98220990_71_-","chr8:98219888-98220990"
"chr8:98219888-98220990_40_+","chr8:98219888-98220990"
"chr8:98219888-98220990_74_-","chr8:98219888-98220990"
"chr8:98219888-98220990_14_+","chr8:98219888-98220990"
"chr8:98226229-98227867_42_-","chr8:98226229-98227867"
"chr8:98226229-98227867_43_-","chr8:98226229-98227867"
"chr8:98226229-98227867_41_-","chr8:98226229-98227867"
"chr8:98226229-98227867_40_-","chr8:98226229-98227867"
"chr8:98227871-98228639_14_+","chr8:98227871-98228639"
"chr8:98227871-98228639_39_+","chr8:98227871-98228639"
"chr8:98227871-98228639_24_+","chr8:98227871-98228639"
"chr8:98227871-98228639_1_+","chr8:98227871-98228639"
"chr8:98305967-98306383_28_-","chr8:98305967-98306383"
"chr8:98305967-98306383_4_+","chr8:98305967-98306383"
"chr8:98305967-98306383_25_-","chr8:98305967-98306383"
"chr8:98305967-98306383_12_+","chr8:98305967-98306383"
"chr8:98337573-98338032_6_-","chr8:98337573-98338032"
"chr8:98337573-98338032_6_+","chr8:98337573-98338032"
"chr8:98337573-98338032_18_-","chr8:98337573-98338032"
"chr8:98337573-98338032_8_+","chr8:98337573-98338032"
"chr8:98338033-98338550_6_+","chr8:98338033-98338550"
"chr8:98338033-98338550_31_-","chr8:98338033-98338550"
"chr8:98338033-98338550_9_-","chr8:98338033-98338550"
"chr8:98338033-98338550_6_-","chr8:98338033-98338550"
"chr8:98608045-98608509_8_+","chr8:98608045-98608509"
"chr8:98608045-98608509_7_+","chr8:98608045-98608509"
"chr8:98608045-98608509_12_-","chr8:98608045-98608509"
"chr8:98608045-98608509_16_-","chr8:98608045-98608509"
"chr8:98652668-98652839_2_-","chr8:98652668-98652839"
"chr8:98652668-98652839_3_-","chr8:98652668-98652839"
"chr8:98652668-98652839_5_+","chr8:98652668-98652839"
"chr8:98652668-98652839_3_+","chr8:98652668-98652839"
"chr8:98667476-98667689_5_+","chr8:98667476-98667689"
"chr8:98667476-98667689_4_-","chr8:98667476-98667689"
"chr8:98667476-98667689_1_-","chr8:98667476-98667689"
"chr8:98667476-98667689_5_-","chr8:98667476-98667689"
"chr8:98775028-98775332_11_+","chr8:98775028-98775332"
"chr8:98775028-98775332_11_-","chr8:98775028-98775332"
"chr8:98775028-98775332_8_+","chr8:98775028-98775332"
"chr8:98775028-98775332_10_+","chr8:98775028-98775332"
"chr8:98775841-98776174_5_+","chr8:98775841-98776174"
"chr8:98775841-98776174_8_-","chr8:98775841-98776174"
"chr8:98775841-98776174_11_-","chr8:98775841-98776174"
"chr8:98775841-98776174_1_+","chr8:98775841-98776174"
"chr8:98789673-98790725_28_-","chr8:98789673-98790725"
"chr8:98789673-98790725_27_+","chr8:98789673-98790725"
"chr8:98789673-98790725_36_-","chr8:98789673-98790725"
"chr8:98789673-98790725_12_+","chr8:98789673-98790725"
"chr8:98790775-98790901_14_-","chr8:98790775-98790901"
"chr8:98790775-98790901_16_-","chr8:98790775-98790901"
"chr8:98790775-98790901_15_-","chr8:98790775-98790901"
"chr8:98790775-98790901_3_-","chr8:98790775-98790901"
"chr8:98790908-98791090_2_-","chr8:98790908-98791090"
"chr8:98790908-98791090_14_-","chr8:98790908-98791090"
"chr8:98790908-98791090_3_+","chr8:98790908-98791090"
"chr8:98790908-98791090_5_+","chr8:98790908-98791090"
"chr8:98795820-98795915_2_+","chr8:98795820-98795915"
"chr8:98795820-98795915_2_-","chr8:98795820-98795915"
"chr8:98795820-98795915_4_-","chr8:98795820-98795915"
"chr8:98795820-98795915_1_-","chr8:98795820-98795915"
"chr8:98795982-98796596_11_+","chr8:98795982-98796596"
"chr8:98795982-98796596_19_-","chr8:98795982-98796596"
"chr8:98795982-98796596_13_+","chr8:98795982-98796596"
"chr8:98795982-98796596_9_-","chr8:98795982-98796596"
"chr8:98810847-98811395_4_+","chr8:98810847-98811395"
"chr8:98810847-98811395_15_+","chr8:98810847-98811395"
"chr8:98810847-98811395_14_+","chr8:98810847-98811395"
"chr8:98810847-98811395_16_+","chr8:98810847-98811395"
"chr8:98877946-98878241_10_+","chr8:98877946-98878241"
"chr8:98877946-98878241_9_+","chr8:98877946-98878241"
"chr8:98877946-98878241_16_-","chr8:98877946-98878241"
"chr8:98877946-98878241_8_+","chr8:98877946-98878241"
"chr8:98903024-98903498_22_+","chr8:98903024-98903498"
"chr8:98903024-98903498_10_-","chr8:98903024-98903498"
"chr8:98903024-98903498_6_-","chr8:98903024-98903498"
"chr8:98903024-98903498_7_-","chr8:98903024-98903498"
"chr8:98905529-98905727_20_-","chr8:98905529-98905727"
"chr8:98905529-98905727_5_+","chr8:98905529-98905727"
"chr8:98905529-98905727_14_-","chr8:98905529-98905727"
"chr8:98905529-98905727_6_+","chr8:98905529-98905727"
"chr8:99097716-99098213_6_-","chr8:99097716-99098213"
"chr8:99097716-99098213_12_-","chr8:99097716-99098213"
"chr8:99097716-99098213_7_-","chr8:99097716-99098213"
"chr8:99097716-99098213_11_-","chr8:99097716-99098213"
"chr8:99105374-99105903_2_-","chr8:99105374-99105903"
"chr8:99105374-99105903_21_+","chr8:99105374-99105903"
"chr8:99105374-99105903_20_+","chr8:99105374-99105903"
"chr8:99105374-99105903_19_+","chr8:99105374-99105903"
"chr8:99124453-99125176_23_-","chr8:99124453-99125176"
"chr8:99124453-99125176_30_-","chr8:99124453-99125176"
"chr8:99124453-99125176_24_-","chr8:99124453-99125176"
"chr8:99124453-99125176_9_-","chr8:99124453-99125176"
"chr8:99144614-99145058_8_+","chr8:99144614-99145058"
"chr8:99144614-99145058_4_+","chr8:99144614-99145058"
"chr8:99144614-99145058_13_+","chr8:99144614-99145058"
"chr8:99144614-99145058_12_+","chr8:99144614-99145058"
"chr8:99178058-99178551_16_+","chr8:99178058-99178551"
"chr8:99178058-99178551_8_-","chr8:99178058-99178551"
"chr8:99178058-99178551_23_+","chr8:99178058-99178551"
"chr8:99178058-99178551_11_+","chr8:99178058-99178551"
"chr8:99182275-99182560_6_-","chr8:99182275-99182560"
"chr8:99182275-99182560_5_-","chr8:99182275-99182560"
"chr8:99182275-99182560_38_+","chr8:99182275-99182560"
"chr8:99182275-99182560_18_-","chr8:99182275-99182560"
"chr8:99191339-99191822_11_-","chr8:99191339-99191822"
"chr8:99191339-99191822_25_-","chr8:99191339-99191822"
"chr8:99191339-99191822_9_-","chr8:99191339-99191822"
"chr8:99191339-99191822_10_-","chr8:99191339-99191822"
"chr8:99204358-99205717_28_+","chr8:99204358-99205717"
"chr8:99204358-99205717_6_+","chr8:99204358-99205717"
"chr8:99204358-99205717_43_-","chr8:99204358-99205717"
"chr8:99204358-99205717_33_-","chr8:99204358-99205717"
"chr8:99312706-99313340_73_+","chr8:99312706-99313340"
"chr8:99312706-99313340_10_+","chr8:99312706-99313340"
"chr8:99312706-99313340_48_+","chr8:99312706-99313340"
"chr8:99312706-99313340_72_+","chr8:99312706-99313340"
"chr8:99316902-99319221_73_+","chr8:99316902-99319221"
"chr8:99316902-99319221_70_+","chr8:99316902-99319221"
"chr8:99316902-99319221_71_+","chr8:99316902-99319221"
"chr8:99316902-99319221_17_+","chr8:99316902-99319221"
"chr8:99322069-99322546_9_+","chr8:99322069-99322546"
"chr8:99322069-99322546_20_+","chr8:99322069-99322546"
"chr8:99322069-99322546_3_-","chr8:99322069-99322546"
"chr8:99322069-99322546_5_+","chr8:99322069-99322546"
"chr8:99390011-99390235_13_+","chr8:99390011-99390235"
"chr8:99390011-99390235_7_-","chr8:99390011-99390235"
"chr8:99390011-99390235_5_+","chr8:99390011-99390235"
"chr8:99390011-99390235_5_-","chr8:99390011-99390235"
"chr8:99394283-99395687_13_+","chr8:99394283-99395687"
"chr8:99394283-99395687_114_-","chr8:99394283-99395687"
"chr8:99394283-99395687_115_-","chr8:99394283-99395687"
"chr8:99394283-99395687_31_+","chr8:99394283-99395687"
"chr8:99466290-99467071_26_-","chr8:99466290-99467071"
"chr8:99466290-99467071_31_+","chr8:99466290-99467071"
"chr8:99466290-99467071_1_+","chr8:99466290-99467071"
"chr8:99466290-99467071_2_+","chr8:99466290-99467071"
"chr8:99538707-99539384_19_+","chr8:99538707-99539384"
"chr8:99538707-99539384_10_-","chr8:99538707-99539384"
"chr8:99538707-99539384_16_+","chr8:99538707-99539384"
"chr8:99538707-99539384_11_+","chr8:99538707-99539384"
"chr8:99552801-99553659_41_-","chr8:99552801-99553659"
"chr8:99552801-99553659_33_-","chr8:99552801-99553659"
"chr8:99552801-99553659_9_-","chr8:99552801-99553659"
"chr8:99552801-99553659_25_-","chr8:99552801-99553659"
"chr8:99617670-99618265_33_-","chr8:99617670-99618265"
"chr8:99617670-99618265_29_-","chr8:99617670-99618265"
"chr8:99617670-99618265_30_-","chr8:99617670-99618265"
"chr8:99617670-99618265_12_+","chr8:99617670-99618265"
"chr8:99624993-99625548_27_-","chr8:99624993-99625548"
"chr8:99624993-99625548_11_+","chr8:99624993-99625548"
"chr8:99624993-99625548_28_-","chr8:99624993-99625548"
"chr8:99624993-99625548_7_+","chr8:99624993-99625548"
"chr8:99763530-99763606_3_-","chr8:99763530-99763606"
"chr8:99763530-99763606_7_-","chr8:99763530-99763606"
"chr8:99763530-99763606_2_-","chr8:99763530-99763606"
"chr8:99763530-99763606_4_-","chr8:99763530-99763606"
"chr8:99763609-99763719_4_-","chr8:99763609-99763719"
"chr8:99763609-99763719_3_-","chr8:99763609-99763719"
"chr8:99763609-99763719_2_+","chr8:99763609-99763719"
"chr8:99763609-99763719_1_-","chr8:99763609-99763719"
"chr8:99767763-99768115_4_-","chr8:99767763-99768115"
"chr8:99767763-99768115_5_-","chr8:99767763-99768115"
"chr8:99767763-99768115_9_-","chr8:99767763-99768115"
"chr8:99767763-99768115_10_-","chr8:99767763-99768115"
"chr8:99774133-99774410_7_-","chr8:99774133-99774410"
"chr8:99774133-99774410_5_+","chr8:99774133-99774410"
"chr8:99774133-99774410_8_-","chr8:99774133-99774410"
"chr8:99774133-99774410_9_+","chr8:99774133-99774410"
"chr8:99780703-99781455_18_+","chr8:99780703-99781455"
"chr8:99780703-99781455_19_+","chr8:99780703-99781455"
"chr8:99780703-99781455_26_-","chr8:99780703-99781455"
"chr8:99780703-99781455_15_+","chr8:99780703-99781455"
"chr8:99787558-99788144_24_-","chr8:99787558-99788144"
"chr8:99787558-99788144_20_-","chr8:99787558-99788144"
"chr8:99787558-99788144_12_+","chr8:99787558-99788144"
"chr8:99787558-99788144_14_+","chr8:99787558-99788144"
"chr8:99788332-99788467_1_+","chr8:99788332-99788467"
"chr8:99788332-99788467_2_+","chr8:99788332-99788467"
"chr8:99788332-99788467_1_-","chr8:99788332-99788467"
"chr8:99788332-99788467_4_-","chr8:99788332-99788467"
"chr8:99788703-99789068_5_+","chr8:99788703-99789068"
"chr8:99788703-99789068_6_-","chr8:99788703-99789068"
"chr8:99788703-99789068_6_+","chr8:99788703-99789068"
"chr8:99788703-99789068_4_+","chr8:99788703-99789068"
"chr8:99793089-99793506_13_-","chr8:99793089-99793506"
"chr8:99793089-99793506_12_-","chr8:99793089-99793506"
"chr8:99793089-99793506_14_-","chr8:99793089-99793506"
"chr8:99793089-99793506_3_+","chr8:99793089-99793506"
"chr8:99803171-99803375_6_-","chr8:99803171-99803375"
"chr8:99803171-99803375_5_-","chr8:99803171-99803375"
"chr8:99803171-99803375_5_+","chr8:99803171-99803375"
"chr8:99803171-99803375_1_-","chr8:99803171-99803375"
"chr8:99819803-99820679_33_+","chr8:99819803-99820679"
"chr8:99819803-99820679_8_+","chr8:99819803-99820679"
"chr8:99819803-99820679_30_+","chr8:99819803-99820679"
"chr8:99819803-99820679_13_+","chr8:99819803-99820679"
"chr8:99820720-99821111_13_+","chr8:99820720-99821111"
"chr8:99820720-99821111_1_+","chr8:99820720-99821111"
"chr8:99820720-99821111_9_+","chr8:99820720-99821111"
"chr8:99820720-99821111_16_+","chr8:99820720-99821111"
"chr8:99863236-99863874_18_+","chr8:99863236-99863874"
"chr8:99863236-99863874_4_-","chr8:99863236-99863874"
"chr8:99863236-99863874_20_+","chr8:99863236-99863874"
"chr8:99863236-99863874_26_+","chr8:99863236-99863874"
"chr8:99865491-99866254_25_+","chr8:99865491-99866254"
"chr8:99865491-99866254_33_-","chr8:99865491-99866254"
"chr8:99865491-99866254_18_-","chr8:99865491-99866254"
"chr8:99865491-99866254_19_-","chr8:99865491-99866254"
"chr8:99901041-99902012_32_-","chr8:99901041-99902012"
"chr8:99901041-99902012_27_-","chr8:99901041-99902012"
"chr8:99901041-99902012_13_+","chr8:99901041-99902012"
"chr8:99901041-99902012_72_-","chr8:99901041-99902012"
"chr8:99922815-99923413_8_-","chr8:99922815-99923413"
"chr8:99922815-99923413_15_+","chr8:99922815-99923413"
"chr8:99922815-99923413_18_-","chr8:99922815-99923413"
"chr8:99922815-99923413_22_-","chr8:99922815-99923413"
"chr8:99943642-99944019_17_-","chr8:99943642-99944019"
"chr8:99943642-99944019_10_+","chr8:99943642-99944019"
"chr8:99943642-99944019_6_+","chr8:99943642-99944019"
"chr8:99943642-99944019_4_-","chr8:99943642-99944019"
"CCNE2_-_95907017.23-P1P2","CCNE2"
"CCNE2_+_95907328.23-P1P2","CCNE2"
"CCNE2_+_95907382.23-P1P2","CCNE2"
"CCNE2_+_95907406.23-P1P2","CCNE2"
"CPQ_-_97657567.23-P1P2","CPQ"
"CPQ_-_97657591.23-P1P2","CPQ"
"CPQ_+_97657557.23-P1P2","CPQ"
"CPQ_+_97657573.23-P1P2","CPQ"
"DSCC1_-_120867704.23-P1P2","DSCC1"
"DSCC1_-_120868119.23-P1P2","DSCC1"
"DSCC1_+_120867694.23-P1P2","DSCC1"
"DSCC1_+_120868042.23-P1P2","DSCC1"
"FAM83A_-_124194976-P1P2","FAM83A"
"FAM83A_-_124194996-P1P2","FAM83A"
"FAM83A_+_124194986-P1P2","FAM83A"
"FAM83A_+_124195012-P1P2","FAM83A"
"LRRCC1_+_86019483.23-P1P2","LRRCC1"
"LRRCC1_+_86019509.23-P1P2","LRRCC1"
"LRRCC1_+_86019522.23-P1P2","LRRCC1"
"LRRCC1_+_86019818.23-P1P2","LRRCC1"
"OXR1_-_107670413.23","OXR1"
"OXR1_+_107670106.23","OXR1"
"OXR1_+_107670159.23","OXR1"
"OXR1_+_107670422.23","OXR1"
"PHF20L1_-_133787636-P1P2","PHF20L1"
"PHF20L1_+_133787682-P1P2","PHF20L1"
"PHF20L1_+_133788017-P1P2","PHF20L1"
"PHF20L1_+_133788065-P1P2","PHF20L1"
"RIPK2_-_90770297.23-P1P2","RIPK2"
"RIPK2_-_90770465.23-P1P2","RIPK2"
"RIPK2_+_90770127.23-P1P2","RIPK2"
"RIPK2_+_90770318.23-P1P2","RIPK2"
"STK3_-_99837866.23-P1P2","STK3"
"STK3_+_99837558.23-P1P2","STK3"
"STK3_+_99837574.23-P1P2","STK3"
"STK3_+_99837894.23-P1P2","STK3"
"UBR5_-_103424644.23-P1P2","UBR5"
"UBR5_-_103424857.23-P1P2","UBR5"
"UBR5_+_103424908.23-P1P2","UBR5"
"UBR5_+_103424940.23-P1P2","UBR5"
"GATA1-A","GATA1"
"GATA1-B","GATA1"
"GATA1-C","GATA1"
"GATA1-D","GATA1"
"HS2-A","HS2"
"HS2-B","HS2"
"HS2-C","HS2"
"HS2-D","HS2"
"MYC-A","MYC"
"MYC-B","MYC"
"MYC-C","MYC"
"MYC-D","MYC"
"ZFPM2-A","ZFPM2"
"ZFPM2-B","ZFPM2"
